0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,labels
-477.2267844981102,64.46272296037938,-0.7289041910075142,17.217537295592738,7.883481746081763,-1.2327890574539193,-5.139481840564998,-13.560248524481475,-13.730225801584893,-4.7149894727530395,-2.0152500869376095,-2.92619688854204,-0.4963510810494701,-5.4552724228457805,-2.023018437219112,-0.13737665025360993,-5.127868819378715,-5.951351135748617,-0.23075078706202407,-0.19102792615667072,male_fear
-589.23095703125,78.45832061767578,-6.999804496765137,23.500329971313477,6.221524715423584,-1.633554458618164,-9.887953758239746,-20.088674545288086,-16.909244537353516,-0.9850983619689941,-2.4677939414978027,-0.28030040860176086,0.028021879494190216,-5.1311259269714355,1.022394061088562,-0.5437598824501038,-5.564666271209717,-4.411514759063721,3.803421974182129,-2.133687973022461,male_fear
-320.6058044433594,57.50199508666992,-22.888498306274414,-2.7399063110351562,-0.16233250498771667,-4.160959243774414,-15.398699760437012,-18.073274612426758,-23.997573852539062,-13.704347610473633,-7.284408092498779,-11.499815940856934,-9.636866569519043,-9.769405364990234,-9.10035228729248,2.6313414573669434,-14.091544151306152,-11.877150535583496,-4.787497520446777,-6.2005767822265625,male_fear
-198.79684838283345,23.132896486434262,-2.179625771442852,0.09631737003439861,1.8418493164710634,-0.9766418205202576,-5.202453112969168,-9.598043289952026,-10.928412305039013,-6.944511889190891,-2.7430515542090435,-3.7037856898345582,-4.262637318587692,-4.867196236046343,-2.8310519711347832,-0.9414756881545003,-6.462559491637331,-7.010240738294574,-3.279510556886458,-4.177719450943137,male_fear
-380.596923828125,59.53615188598633,-27.089582443237305,-1.978468418121338,-2.5187549591064453,-6.3201985359191895,-18.592798233032227,-20.7150821685791,-26.413047790527344,-11.245551109313965,-7.192073822021484,-11.532387733459473,-8.512205123901367,-8.80651569366455,-5.5966010093688965,1.2373014688491821,-19.831239700317383,-8.701465606689453,-3.623692035675049,-8.36366081237793,male_fear
-228.9099578857422,44.07587432861328,-30.826282501220703,-0.004096454940736294,-19.478796005249023,-8.95547866821289,-20.23996353149414,-19.123361587524414,-20.609418869018555,-13.502992630004883,-9.65450668334961,-7.168895721435547,-10.870452880859375,-9.78237247467041,-7.9319000244140625,-1.8837171792984009,-11.669218063354492,3.7918567657470703,2.975459575653076,6.372037887573242,male_angry
-123.16272324300446,21.44146734894294,-9.615673877107964,-1.9484731550198493,-8.925736983888264,-5.949641019307503,-7.3689469968699255,-8.939404708003897,-8.607368864645817,-6.375377592704026,-3.8287877166758486,-3.024438300850996,-4.412866034010004,-5.3973629959381455,-3.434299084808163,-2.9983074351492784,-4.6643396201943625,2.471779534240455,4.928106608796826,5.276550181079812,male_angry
-280.4255676269531,39.389957427978516,-33.69892120361328,-0.7804058790206909,-23.131784439086914,-11.334317207336426,-23.44645118713379,-19.697250366210938,-21.233076095581055,-11.564895629882812,-8.37380313873291,-4.998530864715576,-11.475835800170898,-10.191551208496094,-6.866693019866943,-3.026325225830078,-9.213829040527344,10.031865119934082,4.2119951248168945,10.222390174865723,male_angry
-565.5962524414062,85.05772399902344,-4.902142524719238,15.461784362792969,4.7290730476379395,-0.8509681224822998,-11.128260612487793,-9.838483810424805,-20.755510330200195,-6.543499946594238,-1.1062067747116089,-12.088933944702148,-2.272455930709839,-10.752635955810547,-1.8262677192687988,-4.328298568725586,-10.535051345825195,-4.493591785430908,-6.71942138671875,-4.249263286590576,male_disgust
-498.15124643103763,52.168425914095984,6.868875650274822,10.442883027707989,3.3669703468083783,-0.43067920576117164,-8.448441853344143,-10.285770702118052,-14.82547701933502,-5.187364975956886,-0.8953911167416755,-6.804059482246914,-5.349820364871944,-6.8305009462279145,-2.7321659002629626,-3.2033490159507285,-7.50421039063819,-5.957874517343514,-4.444000660086667,-5.935053818295706,male_disgust
-625.9461669921875,79.53411102294922,-6.5729594230651855,17.402740478515625,2.653291940689087,-1.5363494157791138,-14.499638557434082,-13.028651237487793,-23.85845184326172,-4.406360626220703,-4.932202339172363,-12.164042472839355,-3.4186737537384033,-10.748538970947266,-1.9255563020706177,-9.569350242614746,-9.757186889648438,-4.657080173492432,-5.20372200012207,-5.2459564208984375,male_disgust
-626.11376953125,87.70331573486328,-6.067471981048584,20.085622787475586,9.824885368347168,-2.20591402053833,-0.7496577501296997,-11.245195388793945,-14.751161575317383,-7.6750054359436035,-2.272270441055298,-2.689713954925537,-2.2971510887145996,-4.884446144104004,-1.0495623350143433,-1.2883154153823853,-5.460607051849365,-3.8775715827941895,-2.2946314811706543,-0.0860760360956192,male_sad
-541.0024352628171,58.68488216763068,3.093488606180254,15.38451743029495,8.62539494702629,-2.698761705059177,-2.4383213325332322,-9.784908121581987,-12.725699858767845,-7.402675161602474,-1.6740128057409709,-1.1473750836528973,-2.8274149406108773,-4.031521849921212,-2.037816600979876,-0.40282698377903364,-5.566915781575555,-4.169827663703826,-0.4200177052492298,-2.7193193704677405,male_sad
-684.8897705078125,83.24820709228516,-8.578085899353027,22.0352725982666,6.465147018432617,-3.1178431510925293,-3.428049087524414,-14.97844123840332,-15.735910415649414,-5.695402145385742,-1.9058609008789062,-2.664674997329712,-2.8504414558410645,-3.597830295562744,-1.4344873428344727,-2.820244550704956,-5.927127838134766,-4.080842018127441,-2.1985361576080322,-3.4196085929870605,male_sad
-509.330810546875,75.66185760498047,-6.231735706329346,19.756629943847656,3.3825011253356934,-4.651092529296875,-10.498845100402832,-13.303314208984375,-23.842727661132812,-5.817672252655029,-2.0558691024780273,-9.140257835388184,0.6164844036102295,-9.57367992401123,-5.896847248077393,2.0111775398254395,-11.94560432434082,-6.618767738342285,-4.270227432250977,-4.012688636779785,male_sad
-418.3558596115977,51.10239660120075,2.9161848235094876,14.862893994223922,2.850244308223577,-5.245957908283215,-8.111870700920097,-14.679752127939045,-18.374871716437625,-7.814407459955208,-2.156730288934776,-6.200102907831079,-1.5253958406842771,-6.1345642069148205,-4.568733528392399,1.5349517532583927,-8.456132638273568,-7.245892334758455,-1.6118630184420841,-4.662844978012252,male_sad
-565.1673583984375,71.6703872680664,-8.786653518676758,18.387685775756836,-1.6684911251068115,-5.833134174346924,-14.585162162780762,-18.862871170043945,-24.233247756958008,-2.821169137954712,-3.3132474422454834,-7.928176403045654,-1.370390772819519,-12.290107727050781,-3.196190118789673,-0.6814585328102112,-12.203125,-3.883532762527466,-4.414450645446777,-6.266404628753662,male_sad
-407.1617736816406,61.439083099365234,11.22598648071289,-2.040512800216675,-11.86312484741211,0.8832125067710876,-18.938819885253906,-24.859167098999023,-7.787066459655762,-13.647454261779785,-13.832544326782227,-3.624274969100952,-10.903175354003906,-16.44977569580078,-7.636658668518066,-7.2823872566223145,-19.244688034057617,-6.768883228302002,-7.619259357452393,-8.0115327835083,male_disgust
-355.3309559278884,41.53153523932344,12.544353541030091,-0.7183523409381346,-8.908265677019347,0.5827898790256338,-14.349166173135872,-18.34102994227786,-5.9078249946908965,-9.968997554893251,-10.501869969899802,-0.6138732960886273,-9.261132688508697,-12.216975239029985,-5.087269921670537,-6.443836885375952,-13.62455728956717,-6.488571494860973,-6.1104181871441865,-6.4519103920225245,male_disgust
-463.4571838378906,58.80282211303711,9.001984596252441,-7.560501575469971,-13.904338836669922,-1.8896973133087158,-26.02324676513672,-26.15814971923828,-8.578752517700195,-16.380273818969727,-13.074167251586914,-4.319361209869385,-15.657188415527344,-16.30973243713379,-4.650643825531006,-11.619964599609375,-17.983327865600586,-4.76607608795166,-8.395273208618164,-10.36259937286377,male_disgust
-423.6979064941406,77.40595245361328,-15.116425514221191,9.306280136108398,-1.714769959449768,-6.3437957763671875,-16.61477279663086,-15.407927513122559,-27.660133361816406,-11.614009857177734,-2.9659571647644043,-11.382691383361816,-0.7679209113121033,-4.5134663581848145,-12.136975288391113,0.46785768866539,-13.554341316223145,-8.961501121520996,-4.22042989730835,-4.996192455291748,male_happy
-327.73918578098954,42.021219332984906,0.7064790985386283,3.4138396702098426,-0.6341568636624991,-5.472321216478785,-9.424565715143054,-13.006741972707632,-18.051814891847197,-9.99779631629534,-3.189898832841994,-5.135573784105978,-0.8545513889814542,-2.3078782397421542,-6.0954265629476705,-1.5619948898235474,-6.928488570602514,-7.811773427600663,-2.4366884170517236,-3.586804594878701,male_happy
-478.1396484375,73.95918273925781,-17.598302841186523,8.552864074707031,-4.222506046295166,-7.52660608291626,-19.779850006103516,-20.32217788696289,-28.48200798034668,-7.864314079284668,-4.206619739532471,-9.815217018127441,-0.08261772245168686,-8.414706230163574,-9.276217460632324,-2.161412239074707,-16.223974227905273,-5.333620548248291,-2.3352572917938232,-5.946815490722656,male_happy
-564.0492553710938,87.41889190673828,-8.45525074005127,21.334304809570312,8.891417503356934,-2.3655614852905273,-9.236029624938965,-6.770087718963623,-19.078413009643555,-2.0062191486358643,0.08531767129898071,-8.972515106201172,4.594606876373291,-5.612979412078857,-3.222947597503662,4.363089084625244,-10.970333099365234,-3.9283065795898438,0.3276538550853729,-2.472214698791504,male_happy
-367.713761909076,32.2110276393197,6.838809843882857,8.812926702515455,4.4492145505831635,-3.920931102101428,-4.97868505139328,-7.455143257794488,-9.586237357561325,-4.76009453971695,-3.5858012040381904,-3.2622288194520395,-0.48995767289307135,-3.2156112972094166,-1.6955721597943598,0.26957618937076816,-4.942540487090958,-4.251194384808489,-0.48732505786995295,-3.221252836063045,male_happy
-616.046875,81.90151977539062,-11.871739387512207,21.954614639282227,5.757061004638672,-5.332718849182129,-11.082033157348633,-8.883403778076172,-19.730838775634766,1.9355398416519165,-2.8701772689819336,-6.430675506591797,4.464553356170654,-7.209425449371338,0.16393500566482544,1.9975757598876953,-11.624815940856934,-0.5509087443351746,-0.5903946757316589,-5.295786380767822,male_happy
-637.2920532226562,103.64281463623047,5.543310165405273,19.839609146118164,13.200969696044922,2.2056214809417725,-5.9916815757751465,-4.7254767417907715,-9.793107032775879,-7.026635646820068,2.571680784225464,-0.42945677042007446,-0.5765718817710876,-5.873837947845459,-0.001925174379721284,0.46246835589408875,-2.946904420852661,-3.997365951538086,-0.6986581087112427,1.4711335897445679,male_calma
-519.5946234919932,54.417782533947864,16.887587942278408,13.731543472746182,8.671322688285493,1.431199853167808,-4.484815652553322,-6.183519500780594,-8.370690427030702,-6.2414882062380785,-0.19130458478211196,0.0018420549860517716,-1.8303126459170764,-3.1366713286241743,-0.7020972288686603,0.35011746164701335,-3.5723009211457235,-3.4574159494259704,0.7542478360261919,-1.427262811254619,male_calma
-693.3186645507812,99.88058471679688,2.9519617557525635,20.311349868774414,10.279546737670898,0.8310872912406921,-7.362298488616943,-6.228649139404297,-12.317866325378418,-5.243056297302246,3.7340011596679688,-1.654099702835083,-2.4349071979522705,-5.088915824890137,0.3391045033931732,-2.6977202892303467,-2.663785696029663,-4.315699577331543,2.273486375808716,-3.702134847640991,male_calma
-644.6244506835938,69.16039276123047,3.003004789352417,16.580228805541992,7.867352485656738,2.5872960090637207,-2.2317264080047607,-8.238157272338867,-12.929443359375,-4.918891429901123,0.3289540112018585,-2.7688543796539307,0.12460766732692719,-4.272061824798584,-2.5891497135162354,1.3291692733764648,-6.167824745178223,-2.926605224609375,-0.28289300203323364,-0.7173905968666077,male_neutral
-469.33643934350295,32.859107885678334,9.802850689086544,10.683419244893468,4.055524891824127,0.8813849500297259,-2.350467635155901,-8.581417886458533,-9.318431480472183,-4.781907546316834,-1.3292134194442837,-2.2711482810593955,-1.2618269632679613,-2.5741716131649715,-1.2079485136910624,0.7671209930334142,-4.180198759759076,-3.6118867963934074,0.5390020502646972,-1.3556436071883406,male_neutral
-702.2416381835938,66.2551040649414,0.8898837566375732,16.43842124938965,5.049358367919922,1.6311060190200806,-5.159488677978516,-10.957568168640137,-12.924760818481445,-2.2999637126922607,1.147094964981079,-2.109307289123535,-0.971872866153717,-5.717498779296875,-1.7397971153259277,-1.2499772310256958,-7.392677307128906,0.5023409128189087,0.9911479949951172,-3.166013479232788,male_neutral
-619.6976928710938,90.57717895507812,0.8184119462966919,18.592819213867188,7.8450846672058105,3.6454179286956787,-2.286040782928467,-7.099679470062256,-12.452311515808105,-6.715700149536133,2.3916683197021484,-2.5592291355133057,1.6985559463500977,-6.6236958503723145,1.806422233581543,-0.10665745288133621,-9.065924644470215,-3.915370225906372,-0.28168874979019165,-2.6231820583343506,male_calma
-452.96867165827473,38.09067633340978,11.559333190583722,10.358711028093936,4.36228036282,1.6726830768611398,-2.4358974548089196,-7.088504553694532,-8.200456637331005,-6.479171076309221,0.41132858835184816,-0.21827178894811314,-0.9878074956686163,-2.4006232251098623,-0.021483428543916588,-0.9396486002632122,-5.605817637183956,-3.5910403121912093,0.1035336712478436,-3.506850348306249,male_calma
-685.4479370117188,88.52107238769531,0.8179967999458313,21.078943252563477,4.952682018280029,3.532749652862549,-5.447723388671875,-9.625479698181152,-14.93346881866455,-3.650226354598999,4.489316463470459,-1.178073763847351,0.9670812487602234,-5.761621952056885,3.156961441040039,-4.584836006164551,-9.25599479675293,-3.101290225982666,0.5580173134803772,-4.548117637634277,male_calma
-513.452392578125,70.53550720214844,-9.168549537658691,7.914133071899414,-2.445603609085083,-2.339536428451538,-18.308059692382812,-12.724922180175781,-15.330255508422852,-12.584137916564941,-1.3213375806808472,-10.737922668457031,-3.0423288345336914,-5.97127628326416,-9.841483116149902,-1.049407720565796,-11.584921836853027,-5.220880031585693,-4.5791192054748535,-7.61907958984375,male_happy
-361.1946554154433,35.5525777025377,2.9778798377938664,2.6100392278051174,-0.5277637254303656,-4.71237450541152,-9.84709191389419,-10.010075983729006,-9.843335123882085,-9.070115789383724,-4.68966748427978,-3.7244608962976553,-3.1620752841784303,-3.4139671811178705,-4.4034953506348256,-3.2282407891569935,-5.898322211513641,-3.2548509424198557,-2.290518233839176,-5.019302251116363,male_happy
-573.221435546875,69.33222198486328,-11.717181205749512,7.440450668334961,-4.600971221923828,-3.0108320713043213,-22.000837326049805,-12.754279136657715,-18.454435348510742,-11.068435668945312,-1.781245470046997,-9.589371681213379,-1.1989004611968994,-8.153762817382812,-9.449289321899414,-2.1227340698242188,-12.437281608581543,-3.298429250717163,-6.993287086486816,-9.253793716430664,male_happy
-581.674560546875,87.9920883178711,-3.420882225036621,18.236373901367188,2.516033411026001,-0.27068233489990234,-8.029074668884277,-10.329065322875977,-19.538490295410156,-4.764533042907715,3.315225839614868,-9.959967613220215,2.740577220916748,-5.869046688079834,-0.9999977946281433,2.261650800704956,-9.59834098815918,-2.868910312652588,-1.4323683977127075,-4.736949920654297,male_happy
-464.6016234750511,49.583691500422994,9.05416393405572,11.046937765960015,1.3444108178346523,-3.1317228081307413,-6.24219659243814,-11.018295492487177,-14.598023751263614,-6.572864723478687,-0.6691368792665605,-4.453658037977385,-1.6304305667235195,-3.7197656892217448,-1.6223068454915506,0.019619792355778952,-6.747414331953458,-4.401178222001723,-0.9335819025287667,-4.942631416055923,male_happy
-637.6862182617188,85.42738342285156,-6.482156753540039,16.394744873046875,-1.893410325050354,-1.4123061895370483,-11.632378578186035,-13.834747314453125,-21.588462829589844,-0.3635117709636688,2.3353023529052734,-7.995657920837402,1.7101331949234009,-8.090413093566895,1.5122687816619873,-2.7059569358825684,-11.580854415893555,-0.8736469149589539,-1.9319937229156494,-7.015175819396973,male_happy
-565.70947265625,96.18940734863281,-5.222545623779297,22.579069137573242,8.908323287963867,3.7717411518096924,-7.096682071685791,-12.442285537719727,-14.954569816589355,-6.674493789672852,5.264031887054443,-1.3486337661743164,0.11224368959665298,-8.669865608215332,-0.6515589356422424,0.36031487584114075,-7.237873554229736,-3.9542911052703857,-1.5813781023025513,-0.7056633830070496,male_calma
-447.1719100964824,40.047924199459516,15.956256623826805,12.178508709764401,6.379394461848432,4.970725528516796,-4.858067641691821,-9.039481342912392,-8.950038067231736,-5.555762288722095,1.002067446440626,0.9487814269035378,-1.3950987977786469,-2.600788454783007,-0.9191887909085652,-1.2052329540170779,-5.6062355182632295,-3.9352034964734117,0.09510616579457963,-2.9332865064419447,male_calma
-625.9514770507812,89.53440856933594,-8.969378471374512,22.417936325073242,4.128443241119385,2.5655853748321533,-12.167057037353516,-14.486541748046875,-16.275760650634766,-2.7305057048797607,5.832735538482666,-2.4311776161193848,-3.122014045715332,-9.027975082397461,1.558569073677063,-1.4513630867004395,-7.946944713592529,-1.6967852115631104,0.36621972918510437,-5.375380039215088,male_calma
-633.328369140625,96.06848907470703,2.855802536010742,15.840633392333984,13.752721786499023,1.2834044694900513,-6.629965305328369,-6.932471752166748,-12.148276329040527,-7.123584747314453,2.3813395500183105,-3.5832104682922363,-0.4292988181114197,-5.174847602844238,-2.4392309188842773,1.410557508468628,-7.267387866973877,-3.2558016777038574,-1.2680219411849976,-2.1629743576049805,male_calma
-467.3549392613165,37.65917288615366,15.580758895756183,11.033385601969483,7.515087862432525,2.4572197313492787,-3.026816768738811,-6.118375170808378,-7.460686027661746,-5.166111506131534,-0.3077469090171156,-1.1757223634603302,-2.1899645885240298,-2.1852650313993083,-1.2676768006070176,-0.6457948601180227,-3.379925100574491,-3.1772788720765823,-1.1267482094929997,-2.468246206900155,male_calma
-695.61328125,94.66130065917969,-0.08339369297027588,15.21506118774414,9.899788856506348,-0.251380980014801,-8.930118560791016,-8.743196487426758,-14.215715408325195,-5.48072624206543,0.3926650881767273,-4.378055095672607,-1.2477025985717773,-6.220308303833008,-1.9176255464553833,-2.504270553588867,-9.755277633666992,-2.0575785636901855,-1.6739376783370972,-5.296637058258057,male_calma
-645.8807373046875,72.61963653564453,0.8413048386573792,16.399446487426758,10.241593360900879,0.6539008617401123,-4.328002452850342,-4.258932113647461,-14.575823783874512,-3.806284189224243,1.0224202871322632,-4.042664051055908,2.519601345062256,-4.972247123718262,0.566446840763092,1.0355262756347656,-5.416452884674072,-2.4494688510894775,-1.7823072671890259,-1.212805151939392,male_neutral
-466.50726083187834,35.11382017849839,7.319606117738904,9.928427095930662,5.768787347496534,-0.6446342554093092,-3.8043231405376416,-6.84083345586892,-9.711831227545744,-6.459006194320664,-1.4844369120390468,-2.4478703159016737,-1.9864191318772029,-2.6590146870363354,-0.639558366947372,-0.279612810436859,-4.018773859197659,-3.3451573843219484,-0.5687575175190128,-2.4805741127816647,male_neutral
-712.5576782226562,70.98233795166016,-0.7288511395454407,16.81693458557129,7.991503715515137,-0.8222684264183044,-6.392733097076416,-6.14537239074707,-15.975943565368652,-0.31281355023384094,0.8379242420196533,-3.3984551429748535,2.3471310138702393,-6.029941558837891,1.241841435432434,-1.8370773792266846,-5.671065807342529,-3.1171107292175293,-1.0703933238983154,-4.966117858886719,male_neutral
-479.8830871582031,59.980472564697266,-7.344299793243408,10.401110649108887,0.13210560381412506,-4.639379501342773,-9.404067039489746,-10.84149169921875,-16.415950775146484,-9.39427661895752,-1.8307174444198608,-9.603107452392578,-2.7727925777435303,-4.802221775054932,-9.54527759552002,-1.0642296075820923,-11.653814315795898,-7.259216785430908,-3.9270095825195312,-6.2862067222595215,male_surprise
-462.32386805497816,57.80653209823737,-6.670328787945375,9.717852992203644,0.15598931493636475,-5.0332739045748,-9.418083859243588,-11.163117714297684,-16.484711980971046,-9.946262036074083,-2.14622491031484,-9.511071982569012,-2.8787774128697197,-5.0690815451119935,-9.121987197429224,-0.9206087261080755,-11.57339614441885,-7.418408627555291,-3.971388418360394,-6.431351600122704,male_surprise
-530.9078979492188,57.33102035522461,-9.724685668945312,9.212509155273438,-3.9053399562835693,-6.302399635314941,-12.88563346862793,-14.129548072814941,-19.498022079467773,-9.022228240966797,-3.202852487564087,-9.64432144165039,-2.4026875495910645,-8.319209098815918,-9.601326942443848,-3.625800609588623,-14.326691627502441,-4.747899532318115,-4.4167046546936035,-7.912042617797852,male_surprise
-613.1726684570312,64.25638580322266,-2.3862791061401367,10.710577964782715,-0.5578117370605469,-5.087788105010986,-5.615209579467773,-9.367753028869629,-12.323436737060547,-7.074262619018555,-1.250342845916748,-8.559304237365723,-1.2898961305618286,-6.835519313812256,-5.313889026641846,1.0834797620773315,-11.062941551208496,-5.400654315948486,-2.090087652206421,-3.215524911880493,male_surprise
-376.43171353257776,25.557150237562762,8.24083655996204,6.147606585112767,0.07277816053166127,-2.6063961224692025,-3.77603772426852,-7.042125282180267,-7.514026337829565,-4.827543583551277,-2.6388521551703037,-2.8848768720810196,-2.3574100228159387,-3.3518159359735127,-2.032712846984472,-0.949057721359114,-5.402789798844753,-4.110001151449307,-0.923183232666456,-2.882690799050136,male_surprise
-676.7112426757812,63.64931869506836,-4.5626959800720215,10.472099304199219,-3.430546760559082,-5.198382377624512,-8.923005104064941,-13.137182235717773,-14.5282621383667,-6.217251777648926,-1.3502392768859863,-9.915314674377441,-1.3532969951629639,-9.586919784545898,-2.636061191558838,-2.022308111190796,-12.381206512451172,-4.023362159729004,-3.4724299907684326,-6.34823751449585,male_surprise
-512.5808715820312,76.63243103027344,-2.3961057662963867,17.774494171142578,10.448369979858398,-4.6777849197387695,-6.2886505126953125,-12.015334129333496,-18.012008666992188,-3.4113755226135254,-5.930695056915283,-2.215759038925171,2.634509563446045,-7.890676975250244,-0.2616005539894104,4.919360160827637,-8.301305770874023,-4.476530075073242,-2.336498737335205,-3.277639150619507,male_fear
-364.9211309552347,35.880175891759805,7.589321561623933,9.466059324010219,4.440382655356213,-2.9594133022047675,-4.232984172685362,-8.79471005766669,-11.68161374326545,-6.688380272925264,-4.187462381251983,-3.2617517513190393,-1.3855734680568441,-5.141162685552361,-2.654434467291011,1.5229178330633213,-6.061433810904999,-5.788575552941754,-1.1943672316627711,-3.9602285173258083,male_fear
-570.544921875,74.44707489013672,-5.101118087768555,17.045433044433594,6.105286121368408,-7.683506011962891,-9.628908157348633,-17.473207473754883,-20.639747619628906,-3.2504489421844482,-6.813567638397217,0.12620985507965088,0.1761525422334671,-8.858750343322754,2.1955010890960693,0.6721093058586121,-12.243887901306152,-4.2056403160095215,-3.3089277744293213,-7.278074741363525,male_fear
-415.58941650390625,63.10001754760742,-9.103410720825195,12.776115417480469,-5.624660015106201,-5.534875392913818,-11.31357192993164,-13.184934616088867,-20.619178771972656,-10.323939323425293,-6.91656494140625,-10.334271430969238,-5.41314697265625,-7.520904541015625,-7.055135726928711,-4.957012176513672,-13.152961730957031,-2.966525077819824,-8.719001770019531,-6.912527084350586,male_angry
-336.54218122644517,39.518516841404015,1.3543507666230412,9.817192512088909,-4.248870909340007,-4.581686777288329,-6.988391229276918,-9.883032659419326,-13.303995461001804,-9.646220008734,-5.115369537459511,-6.825609492307869,-3.667069781583552,-5.235859384455098,-5.4102620517742155,-4.825559904817727,-9.396086078143531,-4.255331791330118,-5.371749385054321,-5.7841656064509905,male_angry
-468.79290771484375,60.13840866088867,-12.158050537109375,14.298938751220703,-9.165334701538086,-7.885495185852051,-14.343365669250488,-16.756296157836914,-23.253070831298828,-9.639822006225586,-7.973047733306885,-10.19906997680664,-5.697673320770264,-8.671780586242676,-7.676886081695557,-8.746867179870605,-14.061610221862793,-3.084073305130005,-10.280121803283691,-5.560135841369629,male_angry
-182.6947021484375,25.642459869384766,-33.80155944824219,-1.5789179801940918,-14.549336433410645,-11.63665771484375,-26.054967880249023,-17.42445182800293,-22.87415885925293,-15.001721382141113,-4.878271102905273,-12.364137649536133,-9.832646369934082,-6.941788196563721,-4.92796516418457,-1.1897661685943604,-7.916522026062012,5.999754905700684,9.964522361755371,4.538208961486816,male_angry
-74.21098168592945,17.73399987479533,-13.639861101489968,-2.8768690800011107,-4.496007694540538,-7.075644326110757,-11.365830999540295,-8.632068619151722,-10.7979553242442,-7.2464378873468736,-1.3286413185457517,-5.94189954371641,-4.23854720425609,-2.3779534770534103,-1.8364754616027699,-0.5783377981371953,-2.593621060759036,6.074305897945892,9.056985226098258,5.350622832195069,male_angry
